"taxon","position","date_start","n_obs","response","predictor","estimate","std_estimate","p_value","r2_cond","r2_marg","type","null_mean_estimate","null_sd_estimate","path_id","month","season"
"enchytraeidae","A",2024-04-04,"model","fauna","microclimate_2",0.7394,0.3817,0,0.27,0.14,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-04,"model","fauna","root",0.1184,0.074,0.1488,0.27,0.14,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-05,"model","root","microclimate_1",0.334,0.0344,0.6562,0.26,0.09,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-05,"model","root","microclimate_2",0.3869,0.3198,1e-04,0.26,0.09,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-05,"model","fauna","microclimate_1",2.3586,0.1517,0.0519,0.29,0.18,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-05,"model","fauna","microclimate_2",0.8155,0.4215,0,0.29,0.18,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-05,"model","fauna","root",0.1214,0.0759,0.128,0.29,0.18,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-06,"model","root","microclimate_1",0.186,0.0191,0.8027,0.27,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-06,"model","root","microclimate_2",0.353,0.2919,3e-04,0.27,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-06,"model","fauna","microclimate_1",2.1283,0.1369,0.0813,0.27,0.17,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-06,"model","fauna","microclimate_2",0.7812,0.4038,0,0.27,0.17,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-06,"model","fauna","root",0.1374,0.0859,0.0842,0.27,0.17,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-07,"model","root","microclimate_1",0.1511,0.0152,0.8417,0.29,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-07,"model","root","microclimate_2",0.3422,0.2795,3e-04,0.29,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-07,"model","fauna","microclimate_1",2.1685,0.1382,0.0669,0.3,0.19,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-07,"model","fauna","microclimate_2",0.8318,0.4291,0,0.3,0.19,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-07,"model","fauna","root",0.1381,0.0872,0.074,0.3,0.19,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-08,"model","root","microclimate_1",0.0526,0.0054,0.9411,0.29,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-08,"model","root","microclimate_2",0.3478,0.2861,1e-04,0.29,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-08,"model","fauna","microclimate_1",1.5229,0.0976,0.1943,0.29,0.17,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-08,"model","fauna","microclimate_2",0.7591,0.3914,0,0.29,0.17,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-08,"model","fauna","root",0.1453,0.0911,0.0633,0.29,0.17,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-09,"model","root","microclimate_1",0.1225,0.013,0.8545,0.31,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-09,"model","root","microclimate_2",0.3621,0.2939,1e-04,0.31,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-09,"model","fauna","microclimate_1",1.6811,0.1113,0.1374,0.26,0.17,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-09,"model","fauna","microclimate_2",0.7769,0.3936,0,0.26,0.17,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-09,"model","fauna","root",0.1378,0.086,0.0868,0.26,0.17,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-10,"model","root","microclimate_1",-0.1075,-0.0119,0.8647,0.32,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-10,"model","root","microclimate_2",0.3758,0.2987,0,0.32,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-10,"model","fauna","microclimate_1",0.4292,0.0298,0.696,0.25,0.18,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-10,"model","fauna","microclimate_2",0.789,0.3922,0,0.25,0.18,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-10,"model","fauna","root",0.1419,0.0887,0.0803,0.25,0.18,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-11,"model","root","microclimate_1",-0.187,-0.0219,0.7538,0.32,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-11,"model","root","microclimate_2",0.3756,0.2941,0,0.32,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-11,"model","fauna","microclimate_1",0.0976,0.0072,0.926,0.24,0.18,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-11,"model","fauna","microclimate_2",0.7772,0.3817,0,0.24,0.18,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-11,"model","fauna","root",0.1552,0.0974,0.0573,0.24,0.18,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-12,"model","root","microclimate_1",-0.3485,-0.043,0.5332,0.33,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-12,"model","root","microclimate_2",0.3821,0.296,0,0.33,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-12,"model","fauna","microclimate_1",-0.0847,-0.0067,0.9323,0.22,0.18,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-12,"model","fauna","microclimate_2",0.7683,0.38,0,0.22,0.18,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-12,"model","fauna","root",0.1447,0.0924,0.0738,0.22,0.18,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-13,"model","root","microclimate_1",-0.5907,-0.0755,0.2657,0.33,0.09,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-13,"model","root","microclimate_2",0.3877,0.2977,0,0.33,0.09,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-13,"model","fauna","microclimate_1",-0.3204,-0.0265,0.7393,0.2,0.18,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-13,"model","fauna","microclimate_2",0.7621,0.3793,0,0.2,0.18,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-13,"model","fauna","root",0.1302,0.0844,0.1034,0.2,0.18,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-14,"model","root","microclimate_1",-0.1202,-0.0155,0.8285,0.31,0.05,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-14,"model","root","microclimate_2",0.3223,0.2351,0.0011,0.31,0.05,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-14,"model","fauna","microclimate_1",-1.2529,-0.1087,0.188,0.2,0.17,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-14,"model","fauna","microclimate_2",0.7302,0.3594,0,0.2,0.17,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-14,"model","fauna","root",0.0997,0.0673,0.1784,0.2,0.17,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-15,"model","root","microclimate_1",-0.3002,-0.0387,0.57,0.28,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-15,"model","root","microclimate_2",0.2655,0.1919,0.0043,0.28,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-15,"model","fauna","microclimate_1",-1.878,-0.17,0.0406,0.2,0.17,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-15,"model","fauna","microclimate_2",0.6947,0.3526,0,0.2,0.17,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-15,"model","fauna","root",0.0818,0.0574,0.2355,0.2,0.17,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-16,"model","root","microclimate_1",-0.1793,-0.0237,0.728,0.27,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-16,"model","root","microclimate_2",0.2687,0.1921,0.0044,0.27,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-16,"model","fauna","microclimate_1",-2.1528,-0.2023,0.0218,0.17,0.15,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-16,"model","fauna","microclimate_2",0.6363,0.3231,2e-04,0.17,0.15,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-16,"model","fauna","root",0.067,0.0476,0.3259,0.17,0.15,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-17,"model","root","microclimate_1",0.0828,0.0109,0.872,0.3,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-17,"model","root","microclimate_2",0.2937,0.199,0.0028,0.3,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-17,"model","fauna","microclimate_1",-2.5755,-0.2505,0.0032,0.19,0.17,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-17,"model","fauna","microclimate_2",0.6653,0.3335,1e-04,0.19,0.17,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-17,"model","fauna","root",0.0695,0.0514,0.2884,0.19,0.17,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-18,"model","root","microclimate_1",0.205,0.0266,0.6975,0.32,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-18,"model","root","microclimate_2",0.3028,0.1939,0.0037,0.32,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-18,"model","fauna","microclimate_1",-2.5325,-0.2567,0.0016,0.19,0.18,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-18,"model","fauna","microclimate_2",0.7246,0.3619,0,0.19,0.18,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-18,"model","fauna","root",0.0144,0.0112,0.8206,0.19,0.18,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-19,"model","root","microclimate_1",0.253,0.0345,0.5872,0.33,0.04,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-19,"model","root","microclimate_2",0.3438,0.2212,4e-04,0.33,0.04,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-19,"model","fauna","microclimate_1",-2.5261,-0.2748,7e-04,0.19,0.17,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-19,"model","fauna","microclimate_2",0.6811,0.3492,0,0.19,0.17,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-19,"model","fauna","root",0.0506,0.0403,0.409,0.19,0.17,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-20,"model","root","microclimate_1",0.3838,0.0533,0.3867,0.34,0.05,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-20,"model","root","microclimate_2",0.3664,0.2218,3e-04,0.34,0.05,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-20,"model","fauna","microclimate_1",-2.5799,-0.2994,2e-04,0.21,0.18,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-20,"model","fauna","microclimate_2",0.6775,0.3425,0,0.21,0.18,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-20,"model","fauna","root",0.0652,0.0544,0.2647,0.21,0.18,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-21,"model","root","microclimate_1",0.2019,0.0293,0.6336,0.34,0.04,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-21,"model","root","microclimate_2",0.3537,0.208,7e-04,0.34,0.04,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-21,"model","fauna","microclimate_1",-2.6191,-0.3182,0,0.23,0.19,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-21,"model","fauna","microclimate_2",0.7114,0.3497,0,0.23,0.19,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-21,"model","fauna","root",0.0664,0.0556,0.2539,0.23,0.19,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-22,"model","root","microclimate_1",0.0011,2e-04,0.9979,0.35,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-22,"model","root","microclimate_2",0.3625,0.2027,5e-04,0.35,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-22,"model","fauna","microclimate_1",-2.5216,-0.3198,0,0.24,0.2,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-22,"model","fauna","microclimate_2",0.7241,0.351,0,0.24,0.2,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-22,"model","fauna","root",0.0619,0.0537,0.2588,0.24,0.2,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-23,"model","root","microclimate_1",-0.229,-0.0337,0.5763,0.36,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-23,"model","root","microclimate_2",0.3312,0.1803,0.0024,0.36,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-23,"model","fauna","microclimate_1",-2.3315,-0.2989,0,0.26,0.21,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-23,"model","fauna","microclimate_2",0.7683,0.364,0,0.26,0.21,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-23,"model","fauna","root",0.0619,0.0539,0.2605,0.26,0.21,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-24,"model","root","microclimate_1",-0.2031,-0.0298,0.6056,0.37,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-24,"model","root","microclimate_2",0.3673,0.1957,5e-04,0.37,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-24,"model","fauna","microclimate_1",-2.1406,-0.2709,2e-04,0.23,0.19,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-24,"model","fauna","microclimate_2",0.6948,0.3188,0,0.23,0.19,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-24,"model","fauna","root",0.0669,0.0576,0.2284,0.23,0.19,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-25,"model","root","microclimate_1",-0.3306,-0.047,0.4028,0.41,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-25,"model","root","microclimate_2",0.3447,0.1752,0.0013,0.41,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-25,"model","fauna","microclimate_1",-2.0936,-0.2607,3e-04,0.24,0.2,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-25,"model","fauna","microclimate_2",0.7086,0.3158,0,0.24,0.2,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-25,"model","fauna","root",0.0675,0.0592,0.2056,0.24,0.2,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-26,"model","root","microclimate_1",-0.6421,-0.0893,0.1079,0.46,0.02,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-26,"model","root","microclimate_2",0.2687,0.131,0.0135,0.46,0.02,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-26,"model","fauna","microclimate_1",-2.2282,-0.273,2e-04,0.27,0.22,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-26,"model","fauna","microclimate_2",0.7188,0.3088,0,0.27,0.22,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-26,"model","fauna","root",0.0642,0.0565,0.2213,0.27,0.22,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-27,"model","root","microclimate_1",-0.7993,-0.1051,0.0681,0.51,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-27,"model","root","microclimate_2",0.132,0.0603,0.2661,0.51,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-27,"model","fauna","microclimate_1",-2.3252,-0.285,1e-04,0.29,0.23,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-27,"model","fauna","microclimate_2",0.6838,0.2913,0,0.29,0.23,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-27,"model","fauna","root",0.0713,0.0665,0.1514,0.29,0.23,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-28,"model","root","microclimate_1",-1.0488,-0.1386,0.0356,0.48,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-28,"model","root","microclimate_2",0.1566,0.0726,0.2364,0.48,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-28,"model","fauna","microclimate_1",-2.8127,-0.3395,0,0.32,0.26,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-28,"model","fauna","microclimate_2",0.5962,0.2524,4e-04,0.32,0.26,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-28,"model","fauna","root",0.054,0.0493,0.2815,0.32,0.26,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-29,"model","root","microclimate_1",-1.3301,-0.1748,0.0159,0.47,0.04,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-29,"model","root","microclimate_2",0.1737,0.0824,0.2181,0.47,0.04,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-29,"model","fauna","microclimate_1",-3.5286,-0.4239,0,0.37,0.29,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-29,"model","fauna","microclimate_2",0.4216,0.1829,0.0126,0.37,0.29,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-29,"model","fauna","root",0.0518,0.0473,0.296,0.37,0.29,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-30,"model","root","microclimate_1",-1.8886,-0.2482,0.0015,0.49,0.06,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"enchytraeidae","A",2024-04-30,"model","root","microclimate_2",0.1387,0.0674,0.3444,0.49,0.06,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"enchytraeidae","A",2024-04-30,"model","fauna","microclimate_1",-4.4351,-0.5324,0,0.46,0.35,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-30,"model","fauna","microclimate_2",0.2933,0.1302,0.0615,0.46,0.35,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"enchytraeidae","A",2024-04-30,"model","fauna","root",0.0245,0.0224,0.6219,0.46,0.35,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"enchytraeidae","A",2024-05-01,"model","root","microclimate_1",-1.8068,-0.2528,0.002,0.45,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",5,"Spring"
"enchytraeidae","A",2024-05-01,"model","root","microclimate_2",0.1691,0.0874,0.2388,0.45,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",5,"Spring"
"enchytraeidae","A",2024-05-01,"model","fauna","microclimate_1",-5.5013,-0.6684,0,0.6,0.45,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",5,"Spring"
"enchytraeidae","A",2024-05-01,"model","fauna","microclimate_2",0.2376,0.1066,0.0771,0.6,0.45,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",5,"Spring"
"enchytraeidae","A",2024-05-01,"model","fauna","root",0.0257,0.0223,0.5907,0.6,0.45,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",5,"Spring"
"enchytraeidae","A",2024-05-02,"model","root","microclimate_1",-2.0502,-0.2871,2e-04,0.53,0.11,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",5,"Spring"
"enchytraeidae","A",2024-05-02,"model","root","microclimate_2",0.3017,0.1529,0.0305,0.53,0.11,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",5,"Spring"
"enchytraeidae","A",2024-05-02,"model","fauna","microclimate_1",-5.6754,-0.7233,0,0.64,0.46,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",5,"Spring"
"enchytraeidae","A",2024-05-02,"model","fauna","microclimate_2",0.2242,0.1034,0.075,0.64,0.46,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",5,"Spring"
"enchytraeidae","A",2024-05-02,"model","fauna","root",-0.0265,-0.0241,0.5733,0.64,0.46,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",5,"Spring"
"enchytraeidae","A",2024-05-03,"model","root","microclimate_1",-2.6139,-0.3505,0,0.54,0.14,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",5,"Spring"
"enchytraeidae","A",2024-05-03,"model","root","microclimate_2",0.2769,0.1415,0.0435,0.54,0.14,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",5,"Spring"
"enchytraeidae","A",2024-05-03,"model","fauna","microclimate_1",-5.319,-0.69,0,0.6,0.43,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",5,"Spring"
